Latitude,Longitude,Occurrence Status
-37.3708,144.0208,1
-34.4235,150.8501,1
-37.8918,143.3633,1
-37.8918,143.3633,1
-37.8918,143.3633,1
-37.8918,143.3633,1
-34.9512,146.4603,0
-37.592,144.215,1
-37.642,142.4003,0
-35.8962,144.4641,1
-37.9163,147.71,1
-36.2695,146.633,1
-38.143,141.6606,0
-34.0133,151.085,1
-35.5556,148.4901,0
-35.7961,142.8579,0
-33.508,149.7042,1
-35.2777,142.7518,0
-37.2731,149.0911,0
-37.6705,144.597,1
-34.4144,150.8569,1
-34.4955,150.7749,1
-35.7739,148.9149,1
-34.9951,149.304,1
-37.4267,143.719,0
-33.7001,150.37,1
-36.8565,142.9337,0
-33.1795,147.9413,0
-37.8297,144.981,1
-36.4506,145.7005,0
-33.9269,150.943,1
-36.9732,144.179,1
-36.9732,144.179,1
-36.9732,144.179,1
-36.9732,144.179,1
-34.417,150.471,1
-37.361,144.463,1
-35.9276,143.9541,0
-37.28,144.336,1
-37.2393,142.9476,1
-34.666,150.7464,1
-36.0473,148.4911,0
-36.0712,145.3487,0
-37.7477,145.2871,1
-38.1785,144.457,1
-32.4835,147.6047,0
-34.809,143.7148,0
-32.7869,149.6815,0
-36.8895,144.797,1
-35.1248,149.2944,1
-37.1431,142.2232,0
-33.9324,150.9238,1
-36.4596,148.7412,0
-35.794,146.2049,0
-35.7554,143.9589,0
-33.4533,149.3402,1
-34.2899,149.3824,1
-38.1938,147.0747,1
-38.7041,143.3754,1
-35.0162,150.3558,0
-38.3693,144.98,1
-34.25,147.8675,0
-35.2396,148.2414,0
-35.6737,147.5952,0
-38.4002,145.0186,1
-32.2325,148.642,1
-37.9157,144.425,1
-36.9531,146.3687,0
-37.4725,144.49,1
-35.1498,147.6231,0
-35.1955,146.0615,0
-36.6154,144.51,1
-36.5529,145.9881,1
-37.3071,143.7857,1
-35.9446,145.0482,1
-34.6937,150.1854,1
-34.2948,145.5531,0
-35.4377,147.8386,0
-35.6142,148.9147,1
-35.5071,143.8419,0
-35.8023,148.9676,1
-35.4434,148.4785,0
-35.1975,149.1489,1
-35.9464,148.624,1
-36.7085,146.1866,0
-36.1948,146.6129,1
-32.6336,147.2606,0
-38.0715,145.3056,1
-36.4645,144.2253,0
-37.4936,144.5833,1
-33.7554,150.6234,1
-34.6743,150.5845,1
-36.7553,149.9416,1
-35.3314,149.0289,1
-37.1324,143.964,1
-37.8609,145.7179,1
-34.0819,151.145,1
-37.7702,145.3073,1
-32.5051,146.7773,0
-33.9632,150.9578,1
-33.5368,150.1934,1
-37.5913,143.878,1
-34.5244,148.5752,1
-37.0753,144.5012,1
-33.7085,150.909,1
-34.496,150.7766,1
-34.9751,147.782,1
-36.4384,145.3796,1
-37.5819,143.8484,1
-33.624,145.0199,0
-33.1284,148.3957,1
-33.7554,150.724,1
-36.2023,147.5593,1
-36.3305,147.4435,0
-36.8213,143.8882,1
-32.1098,147.184,0
-32.3245,149.9499,0
-36.058,147.513,0
-32.4098,146.8838,0
-38.3676,142.4809,1
-35.3919,150.4433,1
-38.1561,144.37,1
-34.3666,150.9155,1
-35.6824,150.2344,1
-38.3715,144.888,1
-37.553,147.9684,0
-35.8,150.2,1
-32.5195,148.7774,0
-32.4329,147.4196,0
-34.1117,148.912,0
-37.3838,145.5624,1
-34.0207,147.5899,0
-34.8649,150.2187,1
-34.9237,143.1199,0
-32.8032,149.3721,1
-37.005,148.8834,0
-33.6543,150.053,1
-33.7178,150.46,1
-35.274,149.1305,1
-36.035,146.9854,1
-35.265,150.0156,0
-34.7439,149.6632,1
-33.0185,147.6355,0
-37.3853,146.1083,0
-34.9892,150.602,1
-32.5596,148.9581,1
-36.5013,149.0016,0
-37.7836,146.6568,0
-37.6416,145.1973,1
-37.5962,144.2396,1
-37.7222,145.1335,1
-34.0853,144.0681,0
-37.2928,143.0048,1
-35.946,148.6241,1
-36.3025,144.2281,0
-32.8165,147.6455,0
-36.467,143.3842,1
-35.631,146.5995,0
-34.7525,144.1085,0
-35.268,143.3325,1
-34.0429,145.0707,0
-36.9077,145.5808,1
-37.0656,145.5092,1
-34.1949,150.9801,1
-33.4397,150.0525,1
-36.2274,148.1791,0
-35.2695,150.4901,1
-34.3221,150.912,1
-34.6629,150.8443,1
-37.3772,147.8821,0
-35.3516,149.23,1
-34.4137,150.8181,1
-33.7494,150.8637,1
-34.754,142.9643,0
-37.2696,145.8988,1
-37.6434,145.2959,1
-34.6832,150.852,1
-35.3898,149.049,1
-31.1862,148.8954,1
-35.8078,150.0216,1
-36.8905,149.5964,1
-33.7577,150.6223,1
-37.1754,142.286,1
-35.2062,148.3913,0
-33.7484,150.6622,1
-37.8915,143.3633,1
-33.3681,149.7506,1
-33.24,148.958,1
-32.1945,148.8989,1
-37.4443,143.8894,1
-34.4353,150.8937,1
-35.3029,142.4663,0
-37.2183,140.7141,0
-36.3362,142.9693,1
-36.0465,150.1254,1
-37.5834,142.65,0
-35.9234,150.082,1
-33.4082,149.8203,1
-34.6746,150.7067,1
-38.4522,142.7845,0
-36.8883,145.2357,1
-32.4242,148.1317,0
-33.8965,146.0423,1
-33.9525,144.8534,0
-36.0698,146.8461,1
-35.2684,147.0025,0
-33.5888,147.1607,0
-38.1776,144.5749,1
-34.0913,148.3108,0
-36.722,142.2129,1
-36.1695,150.1314,1
-33.5379,150.4134,1
-37.8669,145.3555,1
-32.9339,148.8837,1
-36.897,145.1598,1
-33.835,147.8895,0
-36.7447,145.0469,0
-33.7563,150.6233,1
-33.9091,150.622,1
-37.5895,143.66,1
-33.6205,150.6427,1
-36.3287,146.8559,0
-37.667,142.6354,0
-32.1491,147.6721,0
-34.8161,144.8795,0
-36.5691,143.6051,0
-35.3872,142.8235,0
-38.2209,142.2684,0
-37.4029,146.0895,0
-32.1808,147.8569,0
-39.0652,146.4301,0
-34.3881,150.869,1
-37.3681,146.2693,0
-35.2018,149.1427,1
-35.3302,149.415,1
-34.9504,149.4833,1
-35.1351,145.691,0
-33.7497,150.9634,1
-36.7562,144.2731,1
-33.4859,149.9201,1
-33.1469,148.6714,0
-37.6669,144.0233,1
-35.1508,149.147,1
-37.9396,143.8328,1
-31.7585,148.2046,0
-37.7031,146.8053,0
-38.1755,146.2741,1
-33.8178,150.9308,1
-38.0786,143.2687,1
-37.0214,149.2546,0
-35.9652,146.9427,1
-37.5425,143.824,1
-33.7558,150.631,1
-36.6089,140.9636,0
-36.5657,143.3495,0
-35.6119,145.8182,0
-32.2701,147.1207,0
-35.9797,144.1956,0
-37.5645,144.0896,1
-37.703,145.284,1
-37.6978,140.643,1
-36.5797,145.3785,0
-35.368,147.7261,0
-33.7321,149.0551,1
-33.0499,147.7201,0
-36.973,144.1788,1
-38.1091,145.3195,1
-36.4374,148.4431,1
-37.8522,141.02,0
-35.9039,144.2407,1
-35.5469,144.965,1
-35.2662,144.9338,0
-37.9878,143.5472,1
-36.1232,147.0992,1
-34.0041,150.8637,1
-34.1861,150.7704,1
-36.5166,149.3614,0
-35.819,141.305,0
-33.7618,151.0014,1
-37.4361,143.912,1
-37.1654,142.6945,1
-34.9457,144.9207,0
-37.7756,145.358,1
-37.928,145.5135,1
-34.5313,145.9256,0
-37.7825,144.952,1
-33.3586,147.5744,0
-35.7419,149.3776,1
-34.0814,151.018,1
-36.0702,147.7838,0
-38.6958,146.075,1
-37.7163,144.583,1
-36.3289,144.019,1
-34.0447,151.0748,1
-33.7665,149.4572,0
-37.7478,145.287,1
-37.8271,145.148,1
-34.8324,149.5985,1
-36.7195,149.9628,1
-36.0998,147.2013,0
-35.2817,150.4755,1
-37.3128,144.6484,1
-34.7532,146.547,1
-38.5731,146.3112,1
-33.6587,147.4371,0
-35.2495,144.1376,1
-37.4059,147.9314,0
-36.4198,149.1055,0
-36.0377,146.978,1
-34.0821,144.1455,0
-37.9533,146.991,1
-35.1767,149.104,1
-36.4915,144.6646,1
-36.8689,146.9707,0
-37.7954,148.4977,1
-37.2525,144.913,1
-34.6788,150.0669,1
-37.3232,142.709,1
-37.5218,144.007,1
-31.7909,147.7065,0
-37.3629,144.089,1
-33.7954,150.7435,1
-35.3199,149.107,1
-38.2915,143.3144,0
-36.3969,148.7744,0
-37.126,148.3885,1
-36.6329,149.0514,0
-33.7102,150.0701,1
-33.8369,149.7152,0
-37.326,140.6388,0
-36.9949,140.6722,0
-34.0916,145.1008,0
-37.3601,146.911,0
-37.1145,146.2025,0
-36.4093,144.4168,0
-38.188,144.452,1
-34.5792,150.7724,1
-37.1895,150.017,1
-35.1787,147.365,1
-34.0956,150.9794,1
-36.435,145.224,1
-38.4978,145.647,1
-34.7445,150.6965,1
-34.103,150.9718,1
-37.9722,145.457,1
-35.8652,147.249,1
-37.4419,145.6164,1
-38.402,145.9162,1
-35.3847,150.359,1
-37.9384,145.7477,1
-35.0763,150.677,1
-34.577,146.132,0
-37.7557,149.3398,0
-37.8687,143.3617,1
-34.8564,150.5822,1
-34.577,150.777,1
-36.6676,140.4527,0
-33.3929,147.2112,0
-38.1951,145.2307,1
-35.574,145.2528,0
-38.1358,145.2366,1
-34.4139,148.9145,0
-37.5463,144.8906,1
-34.8827,147.497,1
-35.5899,145.3076,0
-36.9384,148.6253,0
-36.7157,142.9687,0
-35.2495,149.1674,1
-37.0497,144.2171,1
-36.3812,148.7719,1
-34.9678,145.6228,0
-34.312,146.0056,1
-36.4402,144.8266,1
-36.6326,149.763,1
-34.9846,149.9189,0
-37.8828,147.7678,0
-32.2606,148.3004,1
-31.7298,148.906,0
-38.0807,145.5122,1
-33.4912,148.9554,1
-37.1138,146.1423,1
-35.0908,148.4135,1
-31.9358,148.918,0
-36.0512,145.0231,1
-36.4556,145.8737,0
-36.4019,141.78,0
-34.3545,149.5396,1
-34.9091,143.2246,0
-35.0318,149.7513,1
-37.767,140.801,1
-35.3191,143.525,1
-36.0634,146.8008,1
-37.3657,147.374,0
-35.3803,149.6955,1
-37.7884,142.3068,1
-32.2347,148.2886,1
-37.1184,142.2968,1
-34.9274,146.1066,0
-33.8695,146.8109,0
-35.6387,143.365,0
-38.2427,144.2331,1
-37.705,140.771,1
-34.3633,149.395,1
-36.0347,147.0165,1
-34.7942,148.4141,0
-35.3337,149.4805,1
-38.2988,145.2243,1
-33.6713,149.769,0
-36.2234,146.0609,0
-34.9422,148.2284,0
-37.9824,147.4905,0
-38.6405,145.603,1
-38.0182,143.3922,1
-38.0927,141.9293,0
-34.4542,146.5106,1
-38.5987,145.8689,1
-38.7412,146.1544,1
-34.4355,150.8934,1
-37.6544,145.149,1
-36.1217,144.2404,0
-33.7558,150.6233,1
-35.2685,148.2319,0
-37.5354,143.4475,0
-34.8585,149.1443,1
-34.1444,150.826,1
-38.3748,144.775,1
-34.7,150.7,1
-36.8878,141.177,0
-34.4957,150.7709,1
-37.7228,142.028,1
-32.4286,150.0624,0
-35.9802,142.1501,0
-35.9035,145.4238,1
-37.0991,141.3692,0
-36.4211,143.9131,0
-34.9556,149.1958,1
-35.9196,150.086,1
-33.9946,144.3753,0
-35.3682,144.2655,0
-36.0442,146.9835,1
-37.3269,144.1364,1
-37.1489,144.9609,0
-36.7798,147.268,0
-36.4876,144.6372,1
-34.1362,150.8665,1
-36.3897,146.5368,1
-34.3053,150.4134,1
-36.1532,140.913,0
-37.0569,147.782,1
-33.7556,150.6286,1
-37.8821,145.4509,1
-37.3781,143.9327,1
-36.8271,149.831,1
-38.9369,146.2471,1
-34.3597,145.9337,0
-36.2158,150.125,1
-37.1064,145.5801,1
-36.414,146.6239,1
-34.3496,148.0365,0
-38.0747,141.1123,0
-36.8483,142.8568,0
-38.0732,144.2277,1
-32.742,146.8074,0
-34.0972,150.823,1
-34.5916,143.5102,0
-37.3398,147.8714,0
-37.6864,145.1244,1
-38.683,145.877,1
-36.8577,147.7052,0
-36.4896,148.2771,0
-37.4518,149.3788,0
-37.6098,144.548,1
-37.2123,148.3274,0
-36.4297,149.4896,0
-35.0728,149.6041,1
-38.4866,143.6532,0
-36.9732,144.1789,1
-35.7258,147.4191,1
-34.3195,150.9249,1
-34.9557,149.1954,1
-33.9281,150.2578,0
-35.9776,148.6927,1
-33.2944,150.5214,1
-35.0772,146.4512,0
-36.2176,145.8163,0
-36.5601,148.5946,1
-37.7262,140.9106,1
-34.2499,150.938,1
-33.1802,147.4628,0
-34.5791,150.7722,1
-34.4959,150.7757,1
-35.2552,149.13,1
-32.7502,146.2063,0
-37.8816,147.6823,1
-36.9494,140.7414,0
-34.0545,150.689,1
-33.6994,150.3845,1
-36.1431,146.0709,0
-33.9252,148.4001,0
-36.0216,143.2725,0
-35.1604,148.5164,0
-33.2536,150.195,1
-35.3163,149.16,1
-38.1929,145.1996,1
-37.794,145.3033,1
-34.6777,147.9005,1
-36.5573,144.1737,0
-34.3203,150.5695,1
-36.9252,145.786,1
-34.7791,150.5641,1
-38.4584,146.0132,0
-37.2699,145.2835,1
-35.5447,143.1765,0
-33.2056,148.9989,1
-38.0695,143.7557,0
-38.339,144.064,1
-37.8196,144.4836,1
-34.0707,150.8398,1
-34.3411,147.898,0
-32.1223,149.296,1
-33.3763,150.185,1
-34.8065,149.5497,1
-35.4815,147.9188,0
-36.5105,143.6327,1
-37.8807,144.2439,1
-35.8087,147.3164,1
-36.5384,146.0122,1
-34.4614,145.3672,0
-36.7308,147.4713,0
-37.446,145.929,0
-33.7563,150.6238,1
-34.6247,145.2847,0
-35.3666,150.3119,1
-34.0448,151.075,1
-36.0235,144.6877,1
-34.4137,150.818,1
-37.3434,144.1757,1
-34.4959,150.7759,1
-35.4984,143.9253,1
-34.4963,150.7768,1
-34.6626,147.619,0
-35.163,149.146,1
-37.7336,144.0552,1
-37.9528,144.436,1
-32.387,148.8655,1
-33.96,150.957,1
-36.155,143.3087,0
-38.71,145.8539,0
-37.8077,145.2638,1
-38.5027,146.6328,0
-34.0004,151.0608,1
-37.1807,143.6218,1
-37.9055,143.0171,0
-35.1167,146.8976,0
-37.3497,144.1399,1
-38.0634,141.2494,0
-33.9821,151.066,1
-36.1139,143.8849,0
-35.9514,148.5946,1
-34.1108,149.6738,1
-36.4262,149.0376,0
-34.0199,150.859,1
-35.2461,149.4462,1
-36.5518,148.4333,0
-32.3802,148.0093,0
-34.0387,150.2182,1
-33.8862,144.3712,0
-38.4868,145.8816,1
-37.3874,144.319,1
-36.9881,142.4343,1
-33.5463,150.261,1
-37.2023,143.4098,1
-35.3932,149.0468,1
-37.6131,140.5932,0
-35.0578,143.2378,1
-34.0047,148.5492,0
-32.8174,149.1398,0
-37.3919,149.7051,0
-37.8946,144.2192,1
-37.4913,144.5792,1
-35.4951,148.7944,0
-36.5086,142.025,1
-38.1825,144.6549,1
-35.4696,145.8451,0
-33.6889,150.3203,1
-36.7569,144.0308,1
-38.8244,146.259,1
-34.9405,149.2515,1
-37.8076,145.2635,1
-38.219,145.067,1
-33.7745,150.6403,1
-34.7302,148.1794,1
-33.7563,150.6232,1
-35.2293,149.098,1
-38.2409,146.8351,1
-36.0958,141.8218,0
-33.7948,150.9318,1
-37.3231,148.179,0
-37.8927,144.2181,1
-35.5718,143.2799,0
-37.6304,148.3742,0
-35.0008,149.8946,1
-36.2199,148.859,0
-35.9438,146.9649,1
-35.2648,146.0992,0
-33.5398,148.1786,0
-34.6057,144.5585,0
-32.0183,149.3018,0
-37.4649,145.3988,1
-37.4649,145.3988,1
-37.4649,145.3988,1
-37.4649,145.3988,1
-33.3378,147.9638,0
-33.7556,150.9832,1
-37.7772,144.9855,1
-33.5993,145.5093,0
-34.085,151.155,1
-35.7926,147.3732,0
-37.7568,147.6619,1
-35.1904,145.6955,0
-38.4245,143.1115,0
-34.2216,144.0638,0
-34.6723,150.8069,1
-34.3072,144.5251,0
-37.2386,144.3755,1
-37.0897,141.9423,0
-37.7555,147.5392,1
-33.8074,150.66,1
-35.3314,149.0292,1
-33.6859,150.534,1
-37.3446,144.1557,1
-37.3966,147.0466,1
-34.4955,150.7751,1
-34.0756,150.7572,1
-34.3131,150.9233,1
-32.7161,149.8169,0
-36.5552,142.6578,0
-37.8932,143.362,1
-35.3606,143.7383,1
-33.3038,149.0232,1
-37.6532,143.877,1
-38.382,144.8539,1
-37.1869,148.2657,0
-37.9347,143.3187,1
-38.1963,145.2311,1
-36.2817,145.893,0
-33.6878,150.55,1
-32.3998,150.0367,0
-37.1965,141.3665,0
-36.5775,145.9625,1
-36.7361,148.7949,0
-38.6687,146.678,1
-32.7651,150.0671,1
-35.1073,146.265,1
-33.435,150.5219,1
-35.4078,146.6106,0
-37.5979,144.2329,1
-36.5388,147.053,1
-33.4356,149.57,1
-36.2365,148.1048,0
-33.7439,150.8616,1
-37.7885,146.9231,1
-35.2503,149.4476,1
-34.3288,148.0044,0
-33.6491,149.0679,1
-35.1799,149.8139,1
-36.0763,142.8991,0
-32.4897,149.6576,0
-34.523,147.2602,0
-37.8044,143.4164,1
-36.2156,149.1203,1
-36.4788,148.2771,0
-37.2266,140.2805,0
-33.2392,146.7819,0
-34.0035,150.8639,1
-31.9543,148.7339,0
-36.1619,141.3177,0
-35.4896,144.6572,0
-37.9862,141.0307,0
-33.5718,148.425,0
-34.7848,147.8854,1
-37.8295,144.909,1
-37.8266,145.1444,1
-33.242,149.3581,0
-34.9492,148.7366,0
-34.5826,145.4884,0
-33.4992,148.1848,1
-35.0142,150.8276,1
-36.3606,147.0969,0
-34.3885,150.869,1
-36.8171,144.4288,1
-37.5042,142.6584,0
-34.64,150.5589,1
-36.1067,147.9693,0
-34.8378,150.599,1
-35.7012,146.9096,1
-36.0484,148.9127,1
-36.2761,141.899,0
-35.2623,147.3687,0
-35.4171,149.2333,1
-36.1471,142.0024,0
-33.7413,150.949,1
-35.6742,146.2561,0
-32.5864,149.582,1
-37.3314,147.8048,0
-33.9595,150.9681,1
-32.7011,149.937,1
-37.2538,149.002,0
-37.8076,145.2638,1
-34.3652,144.161,0
-36.376,146.4754,1
-34.4961,150.7755,1
-37.6907,144.8685,1
-38.0025,146.0537,1
-33.449,145.814,0
-35.3395,146.9284,0
-36.4159,148.408,1
-34.6067,150.2252,1
-34.4742,145.3627,0
-37.1969,148.2247,0
-36.0297,147.5561,0
-34.0636,151.1239,1
-35.4225,149.243,1
-33.655,150.0525,1
-36.3861,143.4479,0
-34.3157,150.569,1
-37.5495,145.4257,1
-33.9365,150.9781,1
-37.5969,144.2377,1
-32.9364,148.5853,0
-34.9919,143.5676,0
-37.7637,148.9877,0
-35.3277,148.5271,1
-38.0508,145.7316,1
-37.2065,143.1104,1
-37.9014,143.5192,1
-37.7333,142.039,1
-33.7526,150.4834,1
-35.1445,146.7828,0
-33.7155,150.43,1
-35.8952,143.2605,0
-36.906,149.2433,1
-38.2277,144.545,1
-36.393,142.9911,0
-35.6405,144.2812,0
-37.8382,145.0095,1
-38.3874,143.623,1
-34.0302,150.6772,1
-34.5642,149.4976,0
-38.592,145.5769,1
-34.7972,149.776,1
-34.3296,150.9086,1
-32.2588,148.5852,1
-36.2089,146.2373,0
-36.1011,146.5399,1
-37.341,144.4024,1
-34.4171,147.464,0
-37.8056,145.595,1
-38.175,142.7044,0
-34.762,149.874,1
-34.218,150.5988,1
-31.5424,149.4249,0
-36.037,146.369,1
-37.1299,141.0901,0
-37.2076,146.5765,0
-36.7866,149.2813,1
-35.9127,146.5276,0
-35.0732,144.1628,0
-31.4592,149.1695,0
-36.2913,144.7989,1
-34.4814,146.9249,0
-34.0874,151.0546,1
-37.0377,145.6765,1
-35.3219,150.477,1
-34.3924,150.8705,1
-34.0156,150.836,1
-36.7045,142.7057,0
-36.3246,149.9439,0
-36.9731,144.1787,1
-34.5431,143.4967,0
-36.787,141.6407,0
-38.1487,141.9036,0
-37.2626,144.1959,1
-35.2061,149.1116,1
-37.0351,141.327,0
-31.4695,148.3623,0
-38.3819,144.9502,1
-35.2374,149.62,1
-36.0193,146.35,1
-36.4526,149.9309,1
-36.777,142.4042,0
-37.8075,145.2636,1
-37.8748,142.9942,0
-34.4136,149.1977,1
-38.3973,144.9319,1
-34.8986,146.5426,1
-37.5984,149.7231,1
-34.7955,150.67,1
-34.5612,150.8237,1
-34.3029,150.0059,1
-33.9327,150.6347,1
-37.8327,144.983,1
-37.8845,143.495,1
-32.89,149.0399,0
-37.1174,145.2926,1
-34.6904,149.0755,1
-37.7674,148.0933,1
-36.3207,146.2998,1
-37.3072,144.264,1
-35.2278,149.707,1
-38.4847,145.9685,1
-37.4937,144.5835,1
-38.1481,145.325,1
-37.632,144.84,1
-37.3631,149.8023,0
-35.3264,142.056,0
-36.2581,149.7662,0
-35.205,149.014,1
-37.3018,144.1194,1
-35.9799,143.5293,0
-36.1971,149.078,1
-37.83,144.8168,1
-36.0377,146.9879,1
-35.3749,149.203,1
-33.3142,149.8694,1
-37.3871,144.32,1
-36.6695,149.831,1
-33.0872,147.7473,0
-34.6136,145.2551,0
-36.1633,144.0914,0
-35.1068,149.2139,1
-36.765,142.4848,0
-34.1833,145.0831,0
-36.6769,144.7432,1
-37.9128,143.36,1
-33.9504,147.5329,0
-35.2384,149.621,1
-37.3524,144.1394,1
-32.2133,149.79,0
-36.4047,146.9061,0
-33.5301,145.8338,0
-32.2132,147.2784,0
-33.6662,150.4585,1
-32.2498,148.4827,1
-35.1281,147.8217,0
-37.3443,144.1788,1
-35.9098,144.1636,1
-34.0414,151.0364,1
-37.8918,143.3634,1
-34.2582,149.8855,1
-33.6516,148.4259,0
-35.9654,147.8578,0
-37.0889,144.4745,1
-36.6515,149.7223,1
-34.4961,150.7753,1
-34.1477,147.2192,0
-37.0,146.2,1
-38.093,146.7007,1
-33.5389,145.8523,0
-35.3365,149.1097,1
-35.2175,149.344,1
-34.8917,150.609,1
-37.8731,143.4019,1
-35.6878,145.8007,0
-36.846,145.5063,1
-34.5552,148.4257,1
-33.3616,147.6952,0
-36.4227,148.625,1
-36.7432,147.6232,0
-33.5356,145.4016,0
-37.6103,145.327,1
-32.8425,149.047,0
-33.7562,150.6232,1
-38.657,146.7138,1
-37.3518,144.1392,1
-38.0302,145.533,1
-37.7265,149.1642,0
-37.0641,145.3009,1
-32.9098,146.7902,0
-36.0409,143.8022,1
-37.4203,143.1861,0
-36.1443,146.9681,1
-34.4727,148.3244,1
-37.4744,143.9531,1
-37.4725,140.6552,0
-36.8111,144.236,1
-38.0585,143.6667,1
-33.899,147.4027,0
-32.8886,149.2361,1
-34.67,143.7511,0
-33.6983,145.8253,0
-33.3086,148.0122,0
-35.2903,149.3644,1
-37.4666,147.604,0
-33.972,151.066,1
-36.909,141.3868,0
-35.3625,149.247,1
-35.8041,145.1926,0
-37.6942,145.2384,1
-37.4253,145.441,1
-36.6913,142.4132,0
-34.0748,151.0434,1
-34.5392,150.387,1
-35.3165,149.0342,1
-35.2038,149.014,1
-35.8416,148.98,1
-37.7327,143.799,1
-35.2305,149.4046,1
-34.5739,148.9232,0
-36.8513,145.5067,1
-33.7006,150.871,1
-33.9721,150.8687,1
-36.3296,145.3044,1
-38.1551,144.31,1
-33.5261,150.7049,1
-36.7353,144.2702,1
-34.8919,144.9327,0
-37.933,144.7603,1
-37.8239,145.2472,1
-36.6589,146.2336,1
-37.8816,146.3182,0
-35.2355,149.161,1
-34.5955,150.8505,1
-36.9513,142.9576,0
-36.1309,143.6436,0
-37.8755,145.287,1
-34.1787,150.9926,1
-34.461,149.467,1
-35.2783,149.1093,1
-35.9551,146.476,1
-38.735,143.4293,1
-31.854,149.1121,0
-38.4866,143.9219,1
-36.7139,142.3069,1
-38.407,144.0726,1
-37.8949,145.9988,1
-34.5752,150.7634,1
-37.8008,144.8909,1
-33.7889,148.415,0
-37.7158,143.8484,1
-34.5339,146.424,1
-36.3477,143.2737,0
-37.4747,148.0764,0
-38.0314,144.4734,1
-34.0528,150.528,1
-37.4695,144.744,1
-36.5576,146.0781,1
-36.5993,142.7616,0
-37.3496,144.1399,1
-34.4439,146.443,1
-34.7504,148.1484,1
-36.6243,146.5904,1
-36.2314,144.0368,0
-36.073,148.4362,0
-33.7178,150.3735,1
-37.387,144.3198,1
-35.8024,148.828,1
-36.4457,145.061,0
-35.0352,143.785,0
-38.4086,145.536,1
-36.5845,149.4847,0
-35.7954,150.229,1
-35.4109,146.3848,0
-36.0109,147.3717,0
-37.3862,144.453,1
-37.7073,140.948,1
-33.3428,145.7365,0
-34.4557,150.442,1
-36.2414,144.7204,1
-32.194,148.9003,1
-32.8746,150.2098,0
